Tag Code,Release Site Name,Mark Date,Mark DOY,Mark Length mm,Mark Weight g,Release Temp. C,Recap Date,Recap DOY,Recap Site,Recap Length mm,Recap Weight g,Total days,Growth_FL,Growth_Wt
3D9.1BF262C7D2,Capehorn Creek,7/31/2006,212,65,3.6,6,5/18/2007,138,Little Goose,113,14,291,48,10.4
3DD.00779BA66D,Capehorn Creek,7/27/2016,209,65,2.4,10,5/8/2017,128,Lower Granite,104,12.9,284,39,10.5
3D9.1BF25D992B,Capehorn Creek,7/31/2006,212,65,3.9,8,5/16/2007,136,Little Goose,113,15.3,289,48,11.4
3DD.00779BA24D,Capehorn Creek,7/27/2016,209,66,3.1,10,4/21/2017,111,Lower Granite,95,8.5,267,29,5.4
3DD.00778152C8,Capehorn Creek,8/2/2015,214,66,4,7,4/14/2016,105,Lower Granite,96,9.6,256,30,5.6
3D9.1BF1C5024A,Capehorn Creek,8/3/2005,215,66,3.9,11,5/3/2006,123,Little Goose,100,10.3,273,34,6.4
3D9.1BF15D9AB7,Capehorn Creek,8/2/2003,214,66,3.3,11,5/17/2004,138,Little Goose,102,10.5,289,36,7.2
3DD.0077811DEC,Capehorn Creek,8/3/2015,215,66,3,10,5/10/2016,131,Lower Granite,104,11.1,281,38,8.1
3D9.1BF25D8DFB,Capehorn Creek,7/31/2006,212,67,4,6,4/30/2007,120,Little Goose,92,7.3,273,25,3.3
3D9.1BF1C6D688,Capehorn Creek,8/3/2005,215,67,4.3,5.5,5/3/2006,123,Little Goose,91,8.7,273,24,4.4
3D9.1BF1C6ECE9,Capehorn Creek,8/3/2005,215,67,4,5.5,4/21/2006,111,Little Goose,99,9.1,261,32,5.1
3DD.0077814723,Capehorn Creek,8/3/2015,215,67,3.8,10,4/16/2016,107,Lower Granite,100,10.4,257,33,6.6
3D9.1BF2629434,Capehorn Creek,7/31/2006,212,67,4.1,8,5/21/2007,141,Little Goose,127,19.3,294,60,15.2
7F7F771F7C,Capehorn Creek,8/12/1990,224,68,4.4,15,4/22/1991,112,Lower Granite,94,9.2,253,26,4.8
3D9.1BF1A7B7DA,Capehorn Creek,7/31/2004,213,68,4.5,9,5/1/2005,121,Little Goose,100,9.4,273,32,4.9
3D9.1BF25DA7D4,Capehorn Creek,7/31/2006,212,68,4.5,8,4/24/2007,114,Little Goose,101,11.2,267,33,6.7
3DD.003D53BAB6,Capehorn Creek,7/24/2021,205,68,3.7,11,5/13/2022,133,Lower Granite,115,13,293,47,9.3
3DD.003D53CB58,Capehorn Creek,7/24/2021,205,68,3.5,6.5,5/19/2022,139,Lower Granite,115,16.3,299,47,12.8
3DD.007781848E,Capehorn Creek,8/3/2015,215,69,3.9,10,4/16/2016,107,Lower Granite,93,8.9,257,24,5
3D9.1BF1F689F1,Capehorn Creek,7/31/2004,213,69,4,9,5/1/2005,121,Little Goose,102,10.3,273,33,6.3
7F7F761E4C,Capehorn Creek,8/11/1990,223,69,4.2,15,5/21/1991,141,Lower Granite,100,10.7,283,31,6.5
3DD.0077452D75,Capehorn Creek,8/5/2014,217,69,4.7,10,4/27/2015,117,Lower Granite,108,11.9,265,39,7.2
3D9.1BF12EE878,Capehorn Creek,8/1/2002,213,69,3.8,10,4/20/2003,110,Little Goose,107,11.4,262,38,7.6
3DD.00778DDB5F,Capehorn Creek,8/3/2015,215,69,3.2,10,5/9/2016,130,Lower Granite,102,12.4,280,33,9.2
3DD.0077803E59,Capehorn Creek,8/3/2015,215,69,3.7,10,4/14/2016,105,Lower Granite,115,13.3,255,46,9.6
3DD.007781DC4A,Capehorn Creek,8/2/2015,214,69,3.8,7,4/16/2016,107,Lower Granite,110,13.5,258,41,9.7
3DD.003DEB306B,Capehorn Creek,7/21/2022,202,69,3.7,10,5/3/2023,123,Lower Granite,116,14.5,286,47,10.8
3D9.1BF1CEFD89,Capehorn Creek,7/30/2004,212,70,3.8,7,5/7/2005,127,Little Goose,98,10.4,280,28,6.6
3DD.00778D960C,Capehorn Creek,8/2/2015,214,70,3.7,7,4/16/2016,107,Lower Granite,100,10.4,258,30,6.7
3D9.1BF15E8CC1,Capehorn Creek,8/1/2003,213,70,4.2,11,5/7/2004,128,Little Goose,106,11.4,280,36,7.2
3DD.00779BE463,Capehorn Creek,7/27/2016,209,70,5,8,5/10/2017,130,Lower Granite,110,13.7,286,40,8.7
3DD.003DEB3065,Capehorn Creek,7/20/2022,201,70,4.4,6,5/4/2023,124,Lower Granite,103,13.3,288,33,8.9
3DD.00779C5745,Capehorn Creek,7/27/2016,209,71,5.3,10,4/24/2017,114,Lower Granite,100,10.8,270,29,5.5
3DD.00778D472E,Capehorn Creek,8/3/2015,215,71,4.1,10,4/16/2016,107,Lower Granite,96,9.8,257,25,5.7
3DD.003D53C922,Capehorn Creek,7/24/2021,205,71,4.3,11,5/9/2022,129,Lower Granite,105,11.1,289,34,6.8
3DD.003DEB49C7,Capehorn Creek,7/21/2022,202,71,3.9,10,5/3/2023,123,Lower Granite,110,13.5,286,39,9.6
3DD.00778D2EBD,Capehorn Creek,8/3/2015,215,71,4.4,10,5/8/2016,129,Lower Granite,119,16.2,279,48,11.8
3D9.1BF15E1FC0,Capehorn Creek,8/1/2003,213,72,5.4,11,4/19/2004,110,Little Goose,103,11,262,31,5.6
3DD.007744BA31,Capehorn Creek,8/5/2014,217,72,5.6,7,5/8/2015,128,Lower Granite,111,13.3,276,39,7.7
3DD.003DEB31B8,Capehorn Creek,7/21/2022,202,72,5.6,10,4/16/2023,106,Lower Granite,112,20,269,40,14.4
3DD.00779BCD37,Capehorn Creek,7/27/2016,209,73,3.1,10,4/15/2017,105,Lower Granite,105,11.7,261,32,8.6
3DD.007781781C,Capehorn Creek,8/2/2015,214,74,5.1,7,4/14/2016,105,Lower Granite,109,11.3,256,35,6.2
3DD.003D53BA16,Capehorn Creek,7/24/2021,205,74,5.5,11,5/10/2022,130,Lower Granite,105,13.9,290,31,8.4
3DD.00778D2F29,Capehorn Creek,8/2/2015,214,75,6.7,7,4/18/2016,109,Lower Granite,95,8.9,260,20,2.2
3DD.00779BD915,Capehorn Creek,7/27/2016,209,75,6.1,10,4/16/2017,106,Lower Granite,104,11.9,262,29,5.8
3DD.0077815657,Capehorn Creek,8/3/2015,215,75,5,10,4/26/2016,117,Lower Granite,103,11.7,267,28,6.7
3DD.00778155AA,Capehorn Creek,8/3/2015,215,75,4.7,10,4/28/2016,119,Lower Granite,105,13.1,269,30,8.4
3DD.00778D9E4B,Capehorn Creek,8/3/2015,215,77,4.9,10,4/15/2016,106,Lower Granite,112,13.4,256,35,8.5
3D9.1BF1F6BD5F,Capehorn Creek,7/30/2004,212,79,5.1,7,5/5/2005,125,Little Goose,103,11,278,24,5.9
3DD.007781A23D,Capehorn Creek,8/3/2015,215,79,5.5,10,4/16/2016,107,Lower Granite,103,11.8,257,24,6.3
3D9.1BF262D30C,Capehorn Creek,7/31/2006,212,79,5.9,8,5/14/2007,134,Little Goose,115,14.5,287,36,8.6
3D9.1BF15F1BB8,Capehorn Creek,8/1/2003,213,84,7.5,11,4/21/2004,112,Little Goose,110,13.1,264,26,5.6
3DD.00777F8AAE,Capehorn Creek,8/3/2015,215,87,8.1,10,4/14/2016,105,Lower Granite,116,15.2,255,29,7.1
3D9.1BF1C4C86A,Chamberlain Creek,8/22/2003,234,54,2,13,5/15/2004,136,Little Goose,109,13.6,267,55,11.6
384.1B79774B4C,Chamberlain Creek,8/21/2015,233,55,2.4,8,4/30/2016,121,Lower Granite,96,8.9,253,41,6.5
3D9.1BF24306CD,Chamberlain Creek,8/18/2006,230,55,2.5,9,5/12/2007,132,Little Goose,103,12.2,267,48,9.7
3DD.007746093B,Chamberlain Creek,8/20/2014,232,56,2.2,14.5,5/7/2015,127,Lower Granite,103,10.9,260,47,8.7
3D9.1C2DAC40EE,Chamberlain Creek,8/24/2011,236,56,2.2,11,4/22/2012,113,Lower Granite,103,11.6,242,47,9.4
3D9.1C2DB578CE,Chamberlain Creek,8/24/2011,236,57,2.3,11,4/23/2012,114,Lower Granite,106,12.6,243,49,10.3
3DD.007746D74A,Chamberlain Creek,8/20/2014,232,57,1.9,14.5,4/25/2015,115,Lower Granite,113,14,248,56,12.1
3D9.1C2DA70595,Chamberlain Creek,8/24/2011,236,57,2.5,11,5/12/2012,133,Lower Granite,114,16,262,57,13.5
3D9.1C2DB51333,Chamberlain Creek,8/24/2011,236,58,2.6,11,4/30/2012,121,Lower Granite,96,10.8,250,38,8.2
3D9.1C2DE85A8A,Chamberlain Creek,8/20/2012,233,58,2.5,13.5,5/22/2013,142,Lower Granite,104,11.4,274,46,8.9
3DD.0077456F82,Chamberlain Creek,8/20/2014,232,58,2.1,14.5,5/11/2015,131,Lower Granite,106,12.9,264,48,10.8
3DD.007746A425,Chamberlain Creek,8/20/2014,232,58,2.2,14.5,4/26/2015,116,Lower Granite,110,13.3,249,52,11.1
3D9.1C2D4897DF,Chamberlain Creek,8/25/2010,237,58,3.2,12,4/24/2012,115,Lower Granite,114,16,243,56,12.8
3D9.1C2DAC0599,Chamberlain Creek,8/24/2011,236,59,2.4,11,4/28/2012,119,Lower Granite,89,8.5,248,30,6.1
384.1B79776ADB,Chamberlain Creek,8/21/2015,233,59,2.5,8,4/13/2016,104,Lower Granite,109,13.2,236,50,10.7
3D9.1BF242CBC6,Chamberlain Creek,8/18/2006,230,59,2.3,9,5/14/2007,134,Little Goose,119,17.1,269,60,14.8
384.1B7974A1F9,Chamberlain Creek,8/24/2016,237,60,2.5,16.9,4/17/2017,107,Lower Granite,93,8.5,235,33,6
3D9.1C2E030782,Chamberlain Creek,8/21/2013,233,60,2.7,12.1,5/11/2014,131,Lower Granite,99,10.3,263,39,7.6
3DD.007745FE57,Chamberlain Creek,8/20/2014,232,60,3,14.5,5/1/2015,121,Lower Granite,103,13.2,254,43,10.2
3D9.1C2DE8021B,Chamberlain Creek,8/20/2012,233,60,3,13.5,5/14/2013,134,Lower Granite,110,14.3,266,50,11.3
7F7E501C0A,Chamberlain Creek,8/23/1991,235,60,2.2,12.5,6/25/1992,177,Lower Granite,120,20.4,307,60,18.2
3D9.1C2E03137F,Chamberlain Creek,8/21/2013,233,61,2.5,12.1,5/5/2014,125,Lower Granite,96,9.2,257,35,6.7
384.1B797495B4,Chamberlain Creek,8/24/2016,237,61,1.8,16.9,5/3/2017,123,Lower Granite,97,9.8,251,36,8
384.1B79774E3F,Chamberlain Creek,8/21/2015,233,61,2.5,8,4/16/2016,107,Lower Granite,106,12,239,45,9.5
3D9.1C2DE81270,Chamberlain Creek,8/20/2012,233,61,2.9,13.5,5/15/2013,135,Lower Granite,107,13,267,46,10.1
3D9.1C2E0323DD,Chamberlain Creek,8/21/2013,233,62,2.9,12.1,4/24/2014,114,Lower Granite,94,8.7,246,32,5.8
3DD.0077B3CAE3,Chamberlain Creek,8/23/2018,235,62,3.2,14,5/7/2019,127,Lower Granite,102,10.9,257,40,7.7
3D9.1C2DE90232,Chamberlain Creek,8/21/2015,233,62,2.4,8,4/14/2016,105,Lower Granite,103,11.1,237,41,8.7
3DD.0077B3CABA,Chamberlain Creek,8/23/2018,235,62,2.4,14,4/13/2019,103,Lower Granite,102,12.5,233,40,10.1
384.1B797433D6,Chamberlain Creek,8/21/2015,233,62,2.2,10,5/16/2016,137,Lower Granite,108,13.6,269,46,11.4
3DD.007744F149,Chamberlain Creek,8/20/2014,232,62,3,14.5,5/13/2015,133,Lower Granite,110,15.1,266,48,12.1
3DD.0077B54606,Chamberlain Creek,8/23/2018,235,63,4.2,14,5/1/2019,121,Lower Granite,108,12.3,251,45,8.1
3D9.1C2DE809B1,Chamberlain Creek,8/21/2015,233,63,3.2,8,4/22/2016,113,Lower Granite,106,11.5,245,43,8.3
3D9.1C2DE876CE,Chamberlain Creek,8/21/2015,233,63,2.6,10,4/17/2016,108,Lower Granite,104,11.2,240,41,8.6
3DD.0077468803,Chamberlain Creek,8/20/2014,232,63,2.8,14.5,4/26/2015,116,Lower Granite,114,13.1,249,51,10.3
3DD.007745FB10,Chamberlain Creek,8/20/2014,232,63,3,14.5,5/13/2015,133,Lower Granite,108,14.2,266,45,11.2
3DD.003D53BEFD,Chamberlain Creek,8/16/2021,228,63,2.9,11,5/10/2022,130,Lower Granite,108,14.2,267,45,11.3
3D9.1C2E02F455,Chamberlain Creek,8/21/2013,233,63,3.1,11,5/18/2014,138,Lower Granite,112,14.6,270,49,11.5
3D9.1C2DE8114C,Chamberlain Creek,8/20/2012,233,63,3.3,13.5,5/16/2013,136,Lower Granite,115,16.6,268,52,13.3
3DD.0077B4B3E1,Chamberlain Creek,8/23/2018,235,63,2.9,14,5/20/2019,140,Lower Granite,111,18.9,270,48,16
3D9.1C2DE757F8,Chamberlain Creek,8/20/2012,233,64,3,13.5,5/24/2013,144,Lower Granite,98,8.9,276,34,5.9
3D9.1BF1C4D44C,Chamberlain Creek,8/22/2003,234,64,3.8,13,5/9/2004,130,Little Goose,96,10.5,261,32,6.7
3DD.00779BFC91,Chamberlain Creek,8/24/2016,237,64,3.1,16.9,5/11/2017,131,Lower Granite,100,11.3,259,36,8.2
3D9.1C2DE79ED5,Chamberlain Creek,8/21/2015,233,64,3.3,8,4/17/2016,108,Lower Granite,104,11.6,240,40,8.3
3DD.007746E6F5,Chamberlain Creek,8/20/2014,232,64,3.5,14.5,4/24/2015,114,Lower Granite,104,12.1,247,40,8.6
3D9.1C2DE7DC08,Chamberlain Creek,8/21/2015,233,64,2.7,10,4/13/2016,104,Lower Granite,103,11.6,236,39,8.9
3D9.1C2DE80747,Chamberlain Creek,8/21/2015,233,64,3.4,10,4/19/2016,110,Lower Granite,107,13,242,43,9.6
3D9.1C2DE81E6B,Chamberlain Creek,8/20/2012,233,64,3.4,13.5,4/30/2013,120,Lower Granite,112,13.3,252,48,9.9
3D9.1BF242F7A7,Chamberlain Creek,8/18/2006,230,64,2.9,9,5/5/2007,125,Little Goose,114,15,260,50,12.1
3D9.1C2E02DFC8,Chamberlain Creek,8/21/2013,233,65,3.8,12.1,4/26/2014,116,Lower Granite,89,7.9,248,24,4.1
3D9.1C2E081C06,Chamberlain Creek,8/21/2013,233,65,3.9,12.1,4/23/2014,113,Lower Granite,95,8.8,245,30,4.9
3DD.007745829E,Chamberlain Creek,8/20/2014,232,65,3.3,14.5,4/29/2015,119,Lower Granite,100,10.4,252,35,7.1
3DD.00779CB6CC,Chamberlain Creek,8/24/2016,237,65,3.2,16.9,4/14/2017,104,Lower Granite,101,11.9,232,36,8.7
3DD.003D53C3D1,Chamberlain Creek,8/16/2021,228,65,2.8,11,5/8/2022,128,Lower Granite,102,12.3,265,37,9.5
3DD.003D53BF05,Chamberlain Creek,8/16/2021,228,65,3.7,11,5/14/2022,134,Lower Granite,111,14.1,271,46,10.4
3DD.003D53C142,Chamberlain Creek,8/16/2021,228,65,3.5,11,5/10/2022,130,Lower Granite,111,14.9,267,46,11.4
3D9.1C2DE7B4FC,Chamberlain Creek,8/20/2012,233,65,3.6,13.5,5/16/2013,136,Lower Granite,110,15.1,268,45,11.5
3D9.1C2DE73962,Chamberlain Creek,8/20/2012,233,65,3.3,11,5/20/2013,140,Lower Granite,119,16.8,272,54,13.5
3DD.007744FF05,Chamberlain Creek,8/21/2015,233,66,2.8,10,4/16/2016,107,Lower Granite,87,7,239,21,4.2
3DD.0077457C06,Chamberlain Creek,8/20/2014,232,66,4.6,14.5,5/18/2015,138,Lower Granite,103,12.9,271,37,8.3
3D9.1C2E02CB36,Chamberlain Creek,8/21/2013,233,66,3.5,12.1,5/4/2014,124,Lower Granite,106,12.2,256,40,8.7
3D9.1C2DE8A02F,Chamberlain Creek,8/21/2015,233,66,3.3,10,5/9/2016,130,Lower Granite,105,12.1,262,39,8.8
3DD.0077B5273E,Chamberlain Creek,8/23/2018,235,66,3.8,14,4/21/2019,111,Lower Granite,110,15.1,241,44,11.3
3DD.003D53BEE3,Chamberlain Creek,8/16/2021,228,66,4.4,11,5/13/2022,133,Lower Granite,117,16,270,51,11.6
3DD.003D53C148,Chamberlain Creek,8/16/2021,228,66,3.7,11,5/13/2022,133,Lower Granite,118,18.3,270,52,14.6
3D9.1C2DB51328,Chamberlain Creek,8/24/2011,236,67,3.9,11,4/17/2012,108,Lower Granite,95,9,237,28,5.1
3DD.0077B3AB68,Chamberlain Creek,8/23/2018,235,67,4,14,4/24/2019,114,Lower Granite,105,12.5,244,38,8.5
3D9.1C2DE86E59,Chamberlain Creek,8/20/2012,233,67,3.8,13.5,5/13/2013,133,Lower Granite,105,12.8,265,38,9
3DD.00779B94B0,Chamberlain Creek,8/24/2016,237,68,3.5,16.9,4/18/2017,108,Lower Granite,92,7.8,236,24,4.3
3D9.1C2DE83755,Chamberlain Creek,8/21/2015,233,68,3.1,10,4/24/2016,115,Lower Granite,96,9.5,247,28,6.4
3DD.0077B4B3B5,Chamberlain Creek,8/23/2018,235,68,3.8,8,4/24/2019,114,Lower Granite,104,12.4,244,36,8.6
3DD.003D53C124,Chamberlain Creek,8/16/2021,228,68,4.5,11,5/8/2022,128,Lower Granite,110,13.9,265,42,9.4
3D9.1BF1CB10D4,Chamberlain Creek,8/22/2003,234,68,4,13,4/26/2004,117,Little Goose,114,13.8,248,46,9.8
3DD.0077B5289E,Chamberlain Creek,8/23/2018,235,69,5.3,14,6/5/2019,156,Lower Granite,98,11.6,286,29,6.3
3DD.0077B4C0E8,Chamberlain Creek,8/23/2018,235,69,4.3,8,4/18/2019,108,Lower Granite,106,13.1,238,37,8.8
3DD.0077B4C129,Chamberlain Creek,8/23/2018,235,69,4.2,14,4/12/2019,102,Lower Granite,101,13.1,232,32,8.9
3D9.1C2DE74D58,Chamberlain Creek,8/20/2012,233,69,4.3,13.5,5/8/2013,128,Lower Granite,107,13.5,260,38,9.2
3D9.1C2DE7AAC3,Chamberlain Creek,8/21/2015,233,69,3.5,8,4/24/2016,115,Lower Granite,117,16.7,247,48,13.2
3DD.0077B56DB1,Chamberlain Creek,8/23/2018,235,69,3.3,14,5/21/2019,141,Lower Granite,114,18.9,271,45,15.6
3D9.1C2E031757,Chamberlain Creek,8/21/2013,233,70,4.4,12.1,4/27/2014,117,Lower Granite,95,8.9,249,25,4.5
3D9.1C2DE7D9D3,Chamberlain Creek,8/21/2015,233,70,4,10,4/22/2016,113,Lower Granite,97,9.5,245,27,5.5
3DD.00779BD44D,Chamberlain Creek,8/24/2016,237,70,3.1,16.9,4/21/2017,111,Lower Granite,97,9.6,239,27,6.5
3D9.1C2E02F9F8,Chamberlain Creek,8/21/2013,233,70,5.4,12.1,5/7/2014,127,Lower Granite,110,14,259,40,8.6
3DD.0077B5697C,Chamberlain Creek,8/23/2018,235,70,4.2,14,5/1/2019,121,Lower Granite,106,13.2,251,36,9
3D9.1BF242FDCC,Chamberlain Creek,8/18/2006,230,70,4.6,9,4/26/2007,116,Little Goose,115,14.2,251,45,9.6
3DD.007745C40E,Chamberlain Creek,8/20/2014,232,70,3.1,14.5,4/24/2015,114,Lower Granite,121,18,247,51,14.9
3DD.0077462A2B,Chamberlain Creek,8/21/2015,233,71,4.7,10,4/16/2016,107,Lower Granite,96,9,239,25,4.3
3D9.1C2DE7E6EC,Chamberlain Creek,8/21/2015,233,71,3.7,10,4/19/2016,110,Lower Granite,93,9.1,242,22,5.4
3DD.0077B4C8FD,Chamberlain Creek,8/23/2018,235,71,4.7,14,4/15/2019,105,Lower Granite,97,10.5,235,26,5.8
3D9.1C2DE72D08,Chamberlain Creek,8/21/2015,233,71,3.6,10,4/28/2016,119,Lower Granite,98,10.2,251,27,6.6
3DD.0077B4985F,Chamberlain Creek,8/23/2018,235,71,5.3,14,4/11/2019,101,Lower Granite,104,12.2,231,33,6.9
3DD.0077B4E875,Chamberlain Creek,8/23/2018,235,71,4.2,14,4/16/2019,106,Lower Granite,104,12.6,236,33,8.4
3DD.0077B4F978,Chamberlain Creek,8/23/2018,235,71,4.1,14,4/27/2019,117,Lower Granite,103,12.6,247,32,8.5
3DD.0077451B0B,Chamberlain Creek,8/21/2015,233,71,4,10,4/17/2016,108,Lower Granite,112,13.2,240,41,9.2
3DD.0077B50A6D,Chamberlain Creek,8/23/2018,235,71,4.7,14,4/18/2019,108,Lower Granite,110,15.1,238,39,10.4
3DD.0077B4D505,Chamberlain Creek,8/23/2018,235,71,4.5,14,4/28/2019,118,Lower Granite,114,14.9,248,43,10.4
3DD.0077B4F7FE,Chamberlain Creek,8/23/2018,235,71,4.7,8,5/18/2019,138,Lower Granite,113,16.1,268,42,11.4
3DD.003D53BED9,Chamberlain Creek,8/16/2021,228,71,3.3,11,5/14/2022,134,Lower Granite,124,18.2,271,53,14.9
3DD.0077B38FF4,Chamberlain Creek,8/23/2018,235,72,4.4,14,4/15/2019,105,Lower Granite,90,8,235,18,3.6
3DD.007746FE86,Chamberlain Creek,8/20/2014,232,72,4.9,14.5,4/3/2015,93,Lower Granite,95,9.6,226,23,4.7
3DD.00779D0090,Chamberlain Creek,8/24/2016,237,72,4,16.9,5/17/2017,137,Lower Granite,96,9.5,265,24,5.5
3D9.1C2DE73B74,Chamberlain Creek,8/20/2012,233,72,5.5,13.5,4/11/2013,101,Lower Granite,103,11.1,233,31,5.6
3DD.0077B529DD,Chamberlain Creek,8/23/2018,235,72,4.6,8,4/12/2019,102,Lower Granite,99,10.6,232,27,6
3DD.00779C822C,Chamberlain Creek,8/24/2016,237,72,2.7,16.9,4/13/2017,103,Lower Granite,96,9.6,231,24,6.9
3D9.1C2E02AA94,Chamberlain Creek,8/21/2013,233,72,4.3,12.1,5/12/2014,132,Lower Granite,100,11.2,264,28,6.9
3D9.1C2DE83A87,Chamberlain Creek,8/21/2015,233,72,4.2,8,5/15/2016,136,Lower Granite,104,11.6,268,32,7.4
3DD.0077B4A8EF,Chamberlain Creek,8/23/2018,235,72,4.7,14,4/29/2019,119,Lower Granite,109,13.8,249,37,9.1
3DD.0077B49790,Chamberlain Creek,8/23/2018,235,72,5.1,14,5/1/2019,121,Lower Granite,115,15.9,251,43,10.8
3D9.1C2DE8AD25,Chamberlain Creek,8/21/2015,233,73,4.3,10,4/15/2016,106,Lower Granite,101,9.7,238,28,5.4
3DD.0077B49A06,Chamberlain Creek,8/23/2018,235,73,5.2,14,5/20/2019,140,Lower Granite,93,11,270,20,5.8
3D9.1C2DB5300B,Chamberlain Creek,8/24/2011,236,73,5.4,11,4/29/2012,120,Lower Granite,103,11.8,249,30,6.4
3DD.00779B96FA,Chamberlain Creek,8/24/2016,237,73,4.2,16.9,4/13/2017,103,Lower Granite,103,11.9,231,30,7.7
3DD.0077B4C786,Chamberlain Creek,8/23/2018,235,73,5.5,14,4/25/2019,115,Lower Granite,111,14.2,245,38,8.7
3DD.0077B4E886,Chamberlain Creek,8/23/2018,235,73,5,8,4/25/2019,115,Lower Granite,108,14.1,245,35,9.1
3D9.1C2DE7E379,Chamberlain Creek,8/21/2015,233,73,2.4,10,4/26/2016,117,Lower Granite,106,11.8,249,33,9.4
3D9.1C2DE85C9B,Chamberlain Creek,8/21/2015,233,73,4.1,8,4/13/2016,104,Lower Granite,114,14.5,236,41,10.4
3DD.003D53C155,Chamberlain Creek,8/16/2021,228,73,4.3,11,5/27/2022,147,Lower Granite,115,15.7,284,42,11.4
3DD.0077B4FE66,Chamberlain Creek,8/23/2018,235,73,5,14,4/24/2019,114,Lower Granite,118,17.8,244,45,12.8
3D9.1C2E0A1154,Chamberlain Creek,8/21/2013,233,74,4.8,12.1,4/24/2014,114,Lower Granite,89,7.8,246,15,3
3DD.0077AC0FDD,Chamberlain Creek,8/24/2016,237,74,4.6,16.9,4/22/2017,112,Lower Granite,94,9,240,20,4.4
3DD.00779C0CD4,Chamberlain Creek,8/24/2016,237,74,4,16.9,4/16/2017,106,Lower Granite,96,9.8,234,22,5.8
3DD.0077469F9F,Chamberlain Creek,8/20/2014,232,74,5,14.5,4/25/2015,115,Lower Granite,117,15,248,43,10
3D9.1C2DE8511E,Chamberlain Creek,8/21/2015,233,74,4,10,5/16/2016,137,Lower Granite,110,14.4,269,36,10.4
3DD.003D53BEB7,Chamberlain Creek,8/16/2021,228,74,4,11,6/1/2022,152,Lower Granite,109,15.5,289,35,11.5
3DD.0077B52DBB,Chamberlain Creek,8/23/2018,235,74,4.4,14,5/20/2019,140,Lower Granite,122,21.7,270,48,17.3
3DD.0077B4A17C,Chamberlain Creek,8/23/2018,235,75,5.7,14,4/28/2019,118,Lower Granite,106,12.6,248,31,6.9
3D9.1C2DB5E31A,Chamberlain Creek,8/24/2011,236,75,5.1,11,4/22/2012,113,Lower Granite,108,12.8,242,33,7.7
3D9.1C2DE73666,Chamberlain Creek,8/20/2012,233,75,5.8,13.5,5/2/2013,122,Lower Granite,114,16.2,254,39,10.4
3DD.0077B4F949,Chamberlain Creek,8/23/2018,235,75,5.3,14,5/8/2019,128,Lower Granite,122,17.6,258,47,12.3
3DD.00779BA5ED,Chamberlain Creek,8/24/2016,237,76,4.4,16.9,4/22/2017,112,Lower Granite,92,8.5,240,16,4.1
3DD.00779D5C67,Chamberlain Creek,8/24/2016,237,76,2.8,16.9,4/14/2017,104,Lower Granite,100,10.4,232,24,7.6
3DD.0077B5182F,Chamberlain Creek,8/23/2018,235,76,4.6,14,6/4/2019,155,Lower Granite,107,14.8,285,31,10.2
3DD.003D53C117,Chamberlain Creek,8/16/2021,228,77,6,11,5/7/2022,127,Lower Granite,107,12.9,264,30,6.9
3DD.0077B50C46,Chamberlain Creek,8/23/2018,235,77,5.6,14,4/16/2019,106,Lower Granite,115,16.3,236,38,10.7
3DD.00779C8CD2,Chamberlain Creek,8/24/2016,237,78,4.2,16.9,4/20/2017,110,Lower Granite,99,9.8,238,21,5.6
3DD.0077B4FE6F,Chamberlain Creek,8/23/2018,235,78,5.9,14,4/10/2019,100,Lower Granite,98,11.7,230,20,5.8
3DD.0077B56053,Chamberlain Creek,8/23/2018,235,79,5.6,14,4/19/2019,109,Lower Granite,115,16.6,239,36,11
3D9.1C2DA709B8,Chamberlain Creek,8/24/2011,236,81,7.5,11,4/23/2012,114,Lower Granite,99,10.8,243,18,3.3
3DD.0077B37FF1,Chamberlain Creek,8/23/2018,235,81,6.2,14,4/30/2019,120,Lower Granite,117,16.9,250,36,10.7
3DD.0077B51A81,Chamberlain Creek,8/23/2018,235,82,6,14,5/1/2019,121,Lower Granite,112,13.8,251,30,7.8
3DD.0077B3C767,Chamberlain Creek,8/23/2018,235,82,6.8,14,4/28/2019,118,Lower Granite,119,16.4,248,37,9.6
3DD.0077B51DF0,Chamberlain Creek,8/23/2018,235,84,7,14,4/13/2019,103,Lower Granite,108,15,233,24,8
3D9.1C2DA75A5A,Chamberlain Creek,8/24/2011,236,86,9.1,11,4/3/2012,94,Lower Granite,100,10.5,223,14,1.4
3D9.1BF1C4BE93,Elk Creek,7/23/2004,205,54,2.2,15,6/13/2005,164,Little Goose,98,8.1,324,44,5.9
3D9.1BF1CBB8C4,Elk Creek,7/26/2004,208,54,2.6,16,6/7/2005,158,Little Goose,98,9,315,44,6.4
3D9.1BF1CBF331,Elk Creek,7/23/2004,205,54,1.7,15,5/26/2005,146,Little Goose,112,14.7,306,58,13
3D9.1C2E02F452,Elk Creek,8/11/2013,223,55,2.6,15.6,4/18/2014,108,Lower Granite,97,9.8,250,42,7.2
3D9.1BF12F0987,Elk Creek,7/26/2002,207,55,2.5,13,4/27/2003,117,Little Goose,103,9.8,275,48,7.3
3D9.1C2DB4F71B,Elk Creek,7/21/2011,202,55,2,12.5,4/24/2012,115,Lower Granite,103,11.8,278,48,9.8
3D9.1BF12F3D94,Elk Creek,7/26/2002,207,55,2.1,13,5/29/2003,149,Little Goose,105,13.4,307,50,11.3
